time;temperature1.71;34.56
217.94;27.50
218.95;27.50
219.95;27.50
220.96;27.44
221.97;27.44
222.98;27.44
223.98;27.44
224.99;27.44
226.0;27.44
227.01;27.44
228.02;27.44
229.02;27.37
230.03;27.44
231.04;27.44
232.05;27.44
233.05;27.44
234.06;27.44
235.07;27.44
236.08;27.37
237.08;27.31
238.09;27.31
239.1;27.31
240.11;27.31
241.12;27.25
242.12;27.19
243.13;27.19
244.14;27.19
245.15;27.19
246.15;27.19
247.16;27.19
248.17;27.12
249.18;27.12
250.18;27.12
251.19;27.06
252.2;27.06
253.21;27.06
254.22;27.06
255.22;27.06
256.23;27.06
257.24;27.06
258.24;27.06
259.26;27.00
260.26;27.00
261.27;27.06
262.28;27.00
263.28;27.00
264.29;27.00
265.3;27.00
266.3;26.94
267.31;26.94
268.32;26.94
269.33;26.87
270.34;26.87
271.34;26.87
272.35;26.87
273.36;26.81
274.37;26.81
275.37;26.81
276.38;26.75
277.39;26.75
278.4;26.75
279.4;26.75
280.41;26.75
281.42;26.75
282.43;26.69
283.44;26.69
284.44;26.69
285.45;26.62
286.46;26.62
287.47;26.69
288.47;26.62
289.48;26.62
290.49;26.62
291.5;26.62
292.51;26.56
293.51;26.56
294.52;26.56
295.53;26.50
296.54;26.56
297.54;26.50
298.55;26.56
299.56;26.56
300.57;26.56
301.58;26.56
302.58;26.56
303.59;26.56
304.6;26.56
305.61;26.56
306.61;26.56
307.62;26.56
308.63;26.56
309.64;26.50
310.64;26.50
311.65;26.50
312.66;26.44
313.67;26.44
314.67;26.44
315.68;26.44
316.69;26.44
317.7;26.44
318.7;26.44
319.71;26.37
320.72;26.37
321.73;26.31
322.74;26.31
323.74;26.31
324.75;26.31
325.76;26.25
326.76;26.25
327.77;26.25
328.78;26.25
329.79;26.19
330.8;26.19
331.8;26.19
332.81;26.19
333.82;26.19
334.83;26.12
335.83;26.19
336.84;26.12
337.85;26.12
338.86;26.12
339.87;26.12
340.87;26.12
341.88;26.06
342.89;26.06
343.9;26.06
344.9;26.06
345.91;26.00
346.92;26.00
347.93;26.00
348.93;26.00
349.94;26.00
350.95;25.94
351.96;25.94
352.96;25.94
353.97;25.94
354.98;25.94
355.98;25.87
356.99;25.87
358.0;25.87
359.01;25.87
360.02;25.81
361.02;25.81
362.03;25.81
363.04;25.81
364.05;25.81
365.05;25.75
366.06;25.81
367.07;25.81
368.08;25.81
369.09;25.81
370.09;25.75
371.1;25.75
372.11;25.75
373.12;25.75
374.12;25.75
375.13;25.69
376.14;25.69
377.14;25.69
378.15;25.69
379.16;25.62
380.17;25.62
381.17;25.62
382.18;25.62
383.19;25.62
384.2;25.62
385.2;25.62
386.21;25.62
387.22;25.62
388.23;25.62
389.23;25.56
390.24;25.56
391.25;25.56
392.26;25.56
393.27;25.56
394.27;25.56
395.28;25.50
396.29;25.50
397.3;25.44
398.31;25.44
399.31;25.44
400.32;25.37
401.33;25.44
402.34;25.37
403.34;25.37
404.35;25.37
405.36;25.37
406.37;25.37
407.37;25.37
408.38;25.37
409.38;25.37
410.39;25.37
411.4;25.37
412.41;25.31
413.42;25.31
414.42;25.31
415.43;25.31
416.44;25.31
417.45;25.25
418.45;25.25
419.46;25.25
420.47;25.25
421.48;25.25
422.48;25.25
423.49;25.31
424.5;25.25
425.51;25.25
426.52;25.25
427.52;25.25
428.53;25.25
429.54;25.31
430.54;25.25
431.55;25.19
432.56;25.19
433.57;25.25
434.57;25.25
435.58;25.19
436.59;25.19
437.6;25.19
438.6;25.19
439.61;25.19
440.62;25.25
441.63;25.19
442.63;25.19
443.64;25.19
444.65;25.19
445.66;25.19
446.66;25.19
447.67;25.12
448.68;25.12
449.68;25.12
450.69;25.12
451.7;25.12
452.71;25.06
453.71;25.06
454.72;25.06
455.73;25.06
456.74;25.06
457.74;25.12
458.75;25.12
459.76;25.06
460.77;25.06
461.78;25.06
462.78;25.06
463.79;25.06
464.8;25.06
465.81;25.06
466.81;25.06
467.82;25.06
468.83;25.06
469.84;25.00
470.85;24.94
471.85;24.94
472.86;24.94
473.87;24.94
474.88;24.87
475.88;24.87
476.89;24.87
477.9;24.87
478.91;24.87
479.91;24.87
480.92;24.81
481.93;24.81
482.94;24.81
483.94;24.81
484.95;24.75
485.96;24.75
486.96;24.81
487.97;24.75
488.98;24.75
489.99;24.75
490.99;24.75
492.0;24.81
493.01;24.75
494.02;24.75
495.03;24.75
496.03;24.75
497.04;24.75
498.05;24.75
499.06;24.69
500.06;24.69
501.07;24.62
502.08;24.62
503.09;24.62
504.1;24.62
505.1;24.62
506.11;24.62
507.12;24.62
508.12;24.62
509.13;24.62
510.14;24.62
511.15;24.62
512.16;24.62
513.16;24.62
514.17;24.62
515.18;24.62
516.19;24.62
517.19;24.62
518.2;24.62
519.21;24.56
520.22;24.56
521.22;24.56
522.23;24.56
523.24;24.56
524.25;24.56
525.26;24.56
526.26;24.56
527.27;24.56
528.28;24.56
529.29;24.56
530.29;24.62
531.3;24.56
532.31;24.56
533.32;24.56
534.32;24.56
535.33;24.56
536.34;24.56
537.35;24.56
538.36;24.56
539.36;24.56
540.37;24.56
541.38;24.56
542.38;24.56
543.39;24.56
544.4;24.56
545.41;24.56
546.42;24.50
547.42;24.50
548.43;24.44
549.44;24.44
550.45;24.44
551.45;24.44
552.46;24.44
553.47;24.44
554.48;24.44
555.48;24.37
556.49;24.37
557.5;24.31
558.51;24.31
559.52;24.37
560.52;24.31
561.53;24.31
562.54;24.31
563.55;24.31
564.55;24.31
565.56;24.31
566.57;24.31
567.58;24.31
568.58;24.37
569.59;24.37
570.6;24.37
571.61;24.31
572.62;24.31
573.62;24.31
574.63;24.31
575.63;24.31
576.64;24.31
577.65;24.25
578.66;24.25
579.67;24.25
580.67;24.19
581.68;24.19
582.69;24.19
583.7;24.19
584.7;24.19
585.71;24.19
586.72;24.19
587.73;24.19
588.73;24.12
589.74;24.12
590.75;24.12
591.76;24.12
592.77;24.12
593.77;24.12
594.78;24.12
595.79;24.12
596.8;24.12
597.8;24.19
598.81;24.12
599.82;24.12
600.83;24.12
601.83;24.12
602.84;24.19
603.85;24.19
604.86;24.19
605.87;24.19
606.87;24.19
607.88;24.19
608.89;24.19
609.89;24.19
610.9;24.12
611.91;24.12
612.92;24.12
613.93;24.12
614.93;24.12
615.94;24.19
616.95;24.12
617.96;24.12
618.96;24.12
619.97;24.12
620.98;24.06
621.99;24.06
622.99;24.06
624.0;24.06
625.01;24.06
626.02;24.06
627.03;24.06
628.03;24.06
629.04;24.06
630.05;24.06
631.06;24.06
632.06;24.06
633.07;24.06
634.08;24.06
635.08;24.06
636.09;24.06
637.1;24.06
638.11;24.00
639.11;24.00
640.12;24.00
641.13;23.94
642.14;23.94
643.14;23.94
644.15;23.94
645.16;23.94
646.17;23.94
647.17;23.94
648.18;23.94
649.19;23.94
650.2;23.94
651.2;23.94
652.21;23.94
653.22;23.94
654.23;23.87
655.24;23.87
656.24;23.94
657.25;23.87
658.26;23.87
659.27;23.87
660.28;23.87
661.28;23.87
662.29;23.87
663.3;23.87
664.31;23.87
665.31;23.87
666.32;23.94
667.33;23.94
668.34;23.87
669.34;23.94
670.35;23.87
671.36;23.94
672.37;23.87
673.38;23.87
674.38;23.87
675.39;23.87
676.4;23.87
677.4;23.94
678.41;23.87
679.42;23.94
680.43;23.87
681.44;23.87
682.44;23.87
683.45;23.87
684.46;23.87
685.47;23.87
686.47;23.87
687.48;23.87
688.49;23.87
689.5;23.81
690.51;23.81
691.51;23.81
692.52;23.81
693.53;23.81
694.54;23.81
695.54;23.81
696.55;23.81
697.56;23.81
698.57;23.81
699.57;23.81
700.58;23.81
701.59;23.81
702.59;23.75
703.6;23.75
704.61;23.75
705.62;23.75
706.62;23.75
707.63;23.75
708.64;23.69
709.65;23.69
710.65;23.69
711.66;23.69
712.67;23.69
713.68;23.69
714.68;23.69
715.69;23.69
716.7;23.69
717.71;23.69
718.71;23.69
719.72;23.69
720.73;23.69
721.74;23.69
722.75;23.69
723.75;23.69
724.76;23.75
725.77;23.69
726.78;23.69
727.79;23.75
728.79;23.69
729.8;23.69
730.81;23.69
731.81;23.75
732.82;23.69
733.83;23.69
734.84;23.69
735.85;23.69
736.85;23.75
737.86;23.75
738.87;23.69
739.88;23.69
740.88;23.75
741.89;23.75
742.9;23.69
743.91;23.69
744.91;23.69
745.92;23.69
746.93;23.69
747.94;23.69
748.95;23.69
749.95;23.69
750.96;23.69
751.97;23.69
752.97;23.62
753.98;23.62
754.99;23.62
756.0;23.62
757.01;23.62
758.02;23.62
759.02;23.62
760.03;23.62
761.04;23.62
762.05;23.62
763.05;23.62
764.06;23.56
765.07;23.56
766.08;23.62
767.08;23.62
768.09;23.56
769.1;23.56
770.11;23.56
771.11;23.56
772.12;23.62
773.12;23.62
774.13;23.56
775.14;23.56
776.15;23.56
777.16;23.56
778.16;23.56
779.17;23.56
780.18;23.50
781.19;23.50
782.19;23.50
783.2;23.50
784.21;23.50
785.22;23.50
786.22;23.50
787.23;23.44
788.24;23.44
789.25;23.50
790.26;23.44
791.26;23.44
792.27;23.44
793.28;23.44
794.29;23.44
795.29;23.37
796.3;23.37
797.31;23.44
798.32;23.44
799.32;23.44
800.33;23.44
801.34;23.44
802.35;23.44
803.36;23.44
804.36;23.44
805.37;23.44
806.38;23.44
807.39;23.44
808.39;23.44
809.4;23.50
810.41;23.44
811.41;23.44
812.42;23.44
813.43;23.44
814.44;23.44
815.44;23.44
816.45;23.44
817.46;23.44
818.47;23.37
819.47;23.37
820.48;23.37
821.49;23.37
822.5;23.37
823.51;23.31
824.51;23.37
825.52;23.37
826.53;23.31
827.54;23.31
828.54;23.31
829.55;23.31
830.56;23.37
831.57;23.31
832.57;23.31
833.58;23.31
834.59;23.31
835.6;23.31
836.6;23.31
837.61;23.31
838.62;23.31
839.63;23.31
840.63;23.31
841.64;23.31
842.65;23.31
843.66;23.31
844.67;23.31
845.67;23.31
846.68;23.31
847.69;23.31
848.7;23.31
849.7;23.31
850.71;23.31
851.72;23.31
852.73;23.31
853.73;23.31
854.74;23.31
855.75;23.31
856.75;23.31
857.76;23.37
858.77;23.31
859.78;23.37
860.78;23.31
861.79;23.37
862.8;23.37
863.81;23.37
864.82;23.37
865.82;23.31
866.83;23.31
867.84;23.31
868.85;23.31
869.85;23.31
870.86;23.31
871.87;23.31
872.88;23.31
873.88;23.25
874.89;23.31
875.9;23.31
876.91;23.31
877.91;23.31
878.92;23.31
879.93;23.31
880.94;23.31
881.94;23.25
882.95;23.25
883.96;23.25
884.97;23.31
885.98;23.31
886.98;23.25
887.99;23.25
889.0;23.25
890.0;23.25
891.01;23.25
892.02;23.25
893.03;23.25
894.03;23.25
895.04;23.25
896.05;23.19
897.06;23.25
898.06;23.25
899.07;23.19
900.08;23.19
901.09;23.19
902.09;23.19
903.1;23.19
904.11;23.19
905.12;23.19
906.13;23.12
907.13;23.12
908.14;23.12
909.15;23.12
910.16;23.12
911.16;23.12
912.17;23.19
913.18;23.12
914.19;23.19
915.19;23.19
916.2;23.19
917.21;23.19
918.22;23.19
919.22;23.12
920.23;23.12
921.24;23.19
922.25;23.19
923.26;23.19
924.26;23.19
925.27;23.12
926.28;23.12
927.29;23.12
928.29;23.12
929.3;23.12
930.31;23.12
931.31;23.12
932.32;23.06
933.33;23.06
934.34;23.06
935.34;23.06
936.35;23.06
937.36;23.06
938.37;23.06
939.37;23.12
940.38;23.12
941.39;23.06
942.4;23.12
943.4;23.12
944.41;23.12
945.42;23.06
946.43;23.06
947.43;23.06
948.44;23.06
949.45;23.06
950.46;23.06
951.47;23.06
952.47;23.06
953.48;23.06
954.49;23.06
955.5;23.06
956.5;23.06
957.51;23.00
958.52;23.00
959.53;23.00
960.54;23.00
961.54;23.00
962.55;23.00
963.56;23.00
964.57;23.00
965.57;23.00
966.58;23.06
967.59;23.00
968.59;23.00
969.6;23.00
970.61;23.00
971.62;23.00
972.62;23.00
973.63;23.00
974.64;23.00
975.65;23.00
976.65;23.00
977.66;23.00
978.67;23.00
979.67;23.00
980.68;23.00
981.69;23.00
982.7;23.00
983.71;22.94
984.71;23.00
985.72;23.00
986.73;22.94
987.74;23.00
988.74;22.94
989.75;22.94
990.76;22.94
991.77;22.94
992.78;22.94
993.78;22.94
994.79;22.94
995.8;22.94
996.81;22.94
997.81;22.94
998.82;22.94
999.83;22.94
1000.83;22.94
1001.84;22.94
1002.85;22.94
1003.86;22.94
1004.87;22.94
1005.87;22.94
1006.88;22.94
1007.89;22.87
1008.89;22.87
1009.9;22.87
1010.91;22.87
1011.92;22.87
1012.93;22.87
1013.93;22.87
1014.94;22.87
1015.95;22.87
1016.96;22.87
1017.96;22.87
1018.97;22.94
1019.98;22.87
1020.99;22.87
1021.99;22.87
1023.0;22.87
1024.01;22.87
1025.02;22.81
1026.03;22.87
1027.03;22.81
1028.04;22.81
1029.05;22.81
1030.05;22.81
1031.06;22.81
1032.07;22.81
1033.08;22.81
1034.08;22.81
1035.09;22.81
1036.1;22.87
1037.11;22.87
1038.11;22.87
1039.12;22.87
1040.13;22.81
1041.14;22.87
1042.14;22.87
1043.15;22.87
1044.16;22.81
1045.17;22.81
1046.17;22.87
1047.18;22.87
1048.19;22.81
1049.2;22.81
1050.21;22.81
1051.21;22.81
1052.22;22.75
1053.23;22.75
1054.24;22.75
1055.24;22.81
1056.25;22.81
1057.26;22.75
1058.27;22.81
1059.28;22.81
1060.28;22.81
1061.29;22.81
1062.3;22.81
1063.31;22.81
1064.31;22.81
1065.32;22.81
1066.32;22.81
1067.33;22.81
1068.34;22.81
1069.35;22.81
1070.36;22.75
1071.36;22.81
1072.37;22.81
1073.38;22.81
1074.39;22.81
1075.39;22.81
1076.4;22.81
1077.41;22.81
1078.42;22.81
1079.42;22.81
1080.43;22.81
1081.44;22.81
1082.45;22.81
1083.45;22.81
1084.46;22.81
1085.47;22.81
1086.48;22.81
1087.48;22.81
1088.49;22.81
1089.5;22.81
1090.51;22.81
1091.52;22.81
1092.52;22.75
1093.53;22.81
1094.54;22.81
1095.54;22.81
1096.55;22.81
1097.56;22.81
1098.57;22.81
1099.57;22.81
1100.58;22.81
1101.59;22.81
1102.6;22.75
1103.6;22.75
1104.61;22.75
1105.62;22.75
1106.63;22.69
1107.63;22.69
1108.64;22.69
1109.65;22.75
1110.66;22.69
1111.66;22.69
1112.67;22.69
1113.68;22.69
1114.69;22.69
1115.7;22.75
1116.7;22.69
1117.71;22.69
1118.72;22.69
1119.73;22.69
1120.73;22.69
1121.74;22.69
1122.75;22.69
1123.76;22.69
1124.76;22.69
1125.77;22.69
1126.78;22.69
1127.78;22.75
1128.79;22.69
1129.8;22.69
1130.81;22.69
1131.82;22.69
1132.82;22.69
1133.83;22.69
1134.84;22.69
1135.85;22.69
1136.85;22.62
1137.86;22.69
1138.87;22.62
1139.88;22.62
1140.88;22.69
1141.89;22.69
1142.9;22.62
1143.91;22.62
1144.91;22.69
1145.92;22.69
1146.93;22.62
1147.94;22.69
1148.94;22.62
1149.95;22.69
1150.96;22.62
1151.97;22.62
1152.98;22.62
1153.98;22.62
1154.99;22.62
1156.0;22.62
1157.01;22.69
1158.01;22.62
1159.02;22.62
1160.03;22.62
1161.04;22.62
1162.04;22.62
1163.05;22.62
1164.06;22.62
1165.07;22.62
1166.08;22.62
1167.08;22.62
1168.09;22.62
1169.1;22.62
1170.11;22.62
1171.11;22.62
1172.12;22.62
1173.13;22.62
1174.14;22.62
1175.14;22.62
1176.15;22.62
1177.16;22.62
1178.16;22.62
1179.17;22.62
1180.18;22.62
1181.19;22.62
1182.19;22.62
1183.2;22.56
1184.21;22.62
1185.22;22.56
1186.22;22.56
1187.23;22.62
1188.24;22.56
1189.25;22.62
1190.26;22.62
1191.26;22.62
1192.27;22.56
1193.28;22.56
1194.29;22.56
1195.29;22.56
1196.3;22.56
1197.31;22.56
1198.32;22.56
1199.32;22.56
1200.33;22.56
1201.34;22.50
1202.35;22.56
1203.36;22.50
1204.36;22.56
1205.37;22.56
1206.38;22.50
1207.39;22.56
1208.39;22.50
1209.4;22.56
1210.41;22.50
1211.41;22.50
1212.42;22.50
1213.43;22.56
1214.44;22.50
1215.45;22.56
1216.45;22.50
1217.46;22.56
1218.47;22.50
1219.48;22.56
1220.48;22.56
1221.49;22.56
1222.5;22.56
1223.51;22.56
1224.52;22.56
1225.52;22.50
1226.53;22.56
1227.54;22.56
1228.54;22.56
1229.55;22.56
1230.56;22.50
1231.57;22.50
1232.57;22.50
1233.58;22.50
1234.59;22.50
1235.6;22.56
1236.6;22.50
1237.61;22.50
1238.62;22.50
1239.63;22.50
1240.63;22.50
1241.64;22.50
1242.65;22.50
1243.66;22.50
1244.66;22.50
1245.67;22.50
1246.68;22.50
1247.69;22.50
1248.7;22.50
1249.7;22.50
1250.71;22.50
1251.72;22.50
1252.73;22.50
1253.73;22.50
1254.74;22.50
1255.75;22.50
1256.76;22.44
1257.77;22.50
1258.77;22.44
1259.78;22.50
1260.79;22.50
1261.79;22.44
1262.8;22.50
1263.81;22.50
1264.81;22.50
1265.82;22.50
1266.83;22.50
1267.84;22.50
1268.85;22.50
1269.85;22.50
1270.86;22.50
1271.87;22.50
1272.88;22.50
1273.88;22.50
1274.89;22.50
1275.9;22.50
1276.91;22.56
1277.91;22.50
1278.92;22.50
1279.93;22.50
1280.94;22.50
1281.94;22.50
1282.95;22.50
1283.96;22.50
1284.97;22.44
1285.98;22.50
1286.98;22.50
1287.99;22.44
1289.0;22.44
1290.01;22.44
1291.01;22.44
1292.02;22.44
1293.03;22.44
1294.04;22.44
1295.05;22.44
1296.05;22.44
1297.06;22.37
1298.06;22.44
1299.07;22.44
1300.08;22.44
1301.09;22.37
1302.09;22.44
1303.1;22.37
1304.11;22.44
1305.12;22.44
1306.12;22.44
1307.13;22.44
1308.14;22.37
1309.15;22.44
1310.15;22.37
1311.16;22.37
1312.17;22.37
1313.18;22.37
1314.19;22.37
1315.19;22.37
1316.2;22.37
1317.21;22.37
1318.22;22.37
1319.22;22.37
1320.23;22.37
1321.24;22.37
1322.25;22.37
1323.26;22.37
1324.26;22.37
1325.27;22.37
1326.28;22.37
1327.29;22.37
1328.29;22.37
1329.3;22.37
1330.31;22.31
1331.32;22.37
1332.32;22.31
1333.33;22.37
1334.34;22.31
1335.34;22.37
1336.35;22.37
1337.36;22.37
1338.37;22.37
1339.37;22.37
1340.38;22.31
1341.39;22.31
1342.4;22.31
1343.4;22.31
1344.41;22.31
1345.42;22.31
1346.43;22.31
1347.44;22.31
1348.44;22.31
1349.45;22.31
1350.46;22.31
1351.47;22.31
1352.47;22.31
1353.48;22.31
1354.49;22.31
1355.5;22.31
1356.5;22.31
1357.51;22.31
1358.52;22.31
1359.53;22.31
1360.54;22.31
1361.54;22.31
1362.55;22.31
1363.56;22.31
1364.57;22.31
1365.57;22.31
1366.58;22.31
1367.59;22.31
1368.6;22.31
1369.6;22.31
1370.61;22.31
1371.62;22.31
1372.63;22.31
1373.63;22.31
1374.64;22.31
1375.65;22.31
1376.66;22.31
1377.66;22.31
1378.67;22.31
1379.68;22.31
1380.69;22.31
1381.7;22.25
1382.7;22.31
1383.71;22.31
1384.72;22.31
1385.73;22.31
1386.73;22.25
1387.74;22.31
1388.75;22.25
1389.76;22.25
1390.77;22.25
1391.77;22.31
1392.78;22.25
1393.79;22.31
1394.8;22.25
1395.8;22.31
1396.81;22.31
1397.81;22.31
1398.82;22.31
1399.83;22.31
1400.84;22.25
1401.85;22.31
1402.85;22.31
1403.86;22.25
1404.87;22.25
1405.88;22.31
1406.88;22.31
1407.89;22.31
1408.9;22.31
1409.91;22.25
1410.91;22.25
1411.92;22.25
1412.93;22.25
1413.94;22.19
1414.94;22.25
1415.95;22.25
1416.96;22.25
1417.97;22.25
1418.97;22.19
1419.98;22.25
1420.99;22.25
1422.0;22.25
1423.01;22.25
1424.01;22.25
1425.02;22.25
1426.03;22.25
1427.04;22.25
1428.04;22.25
1429.05;22.25
1430.06;22.25
1431.07;22.25
1432.08;22.31
1433.08;22.25
1434.09;22.25
1435.09;22.25
1436.1;22.25
1437.11;22.25
1438.12;22.25
1439.12;22.25
1440.13;22.25
1441.14;22.25
1442.15;22.25
1443.16;22.25
1444.16;22.25
1445.17;22.25
1446.18;22.25
1447.19;22.25
1448.19;22.25
1449.2;22.25
1450.21;22.25
1451.22;22.25
1452.22;22.25
1453.23;22.25
1454.24;22.25
1455.25;22.25
1456.25;22.25
1457.26;22.25
1458.27;22.25
1459.28;22.25
1460.29;22.25
1461.29;22.25
1462.3;22.25
1463.31;22.25
1464.32;22.25
1465.32;22.25
1466.33;22.19
1467.34;22.25
1468.35;22.25
1469.36;22.25
1470.36;22.19
1471.37;22.19
1472.38;22.25
1473.38;22.25
1474.39;22.25
1475.4;22.25
1476.4;22.25
1477.41;22.25
1478.42;22.25
1479.43;22.19
1480.43;22.19
1481.44;22.19
1482.45;22.25
1483.46;22.25
1484.46;22.19
1485.47;22.19
1486.48;22.25
1487.49;22.25
1488.5;22.19
1489.51;22.19
1490.51;22.25
1491.52;22.19
1492.53;22.19
1493.54;22.25
1494.54;22.25
1495.55;22.19
1496.56;22.25
1497.57;22.19
1498.57;22.19
1499.58;22.19
1500.59;22.19
1501.6;22.19
1502.6;22.19
1503.61;22.19
1504.62;22.12
1505.63;22.12
1506.63;22.12
1507.64;22.12
1508.65;22.12
1509.66;22.12
1510.66;22.12
1511.67;22.12
1512.68;22.12
1513.68;22.19
1514.69;22.19
1515.7;22.12
1516.71;22.12
1517.71;22.19
1518.72;22.12
1519.73;22.19
1520.74;22.19
1521.75;22.19
1522.75;22.19
1523.76;22.19
1524.77;22.12
1525.78;22.12
1526.78;22.12
1527.79;22.19
1528.8;22.19
1529.81;22.19
1530.82;22.19
1531.82;22.19
1532.83;22.19
1533.84;22.19
1534.85;22.19
1535.85;22.12
1536.86;22.12
1537.87;22.19
1538.88;22.12
1539.88;22.19
1540.89;22.12
1541.9;22.12
1542.91;22.12
1543.91;22.12
1544.92;22.12
1545.92;22.12
1546.93;22.12
1547.94;22.12
1548.95;22.12
1549.96;22.12
1550.96;22.06
1551.97;22.12
1552.98;22.12
1553.99;22.12
1554.99;22.12
1556.0;22.12
1557.01;22.12
1558.02;22.12
1559.03;22.12
1560.03;22.12
1561.04;22.12
1562.05;22.12
1563.06;22.12
1564.06;22.12
1565.07;22.12
1566.08;22.12
1567.09;22.12
1568.09;22.12
1569.1;22.12
1570.11;22.12
1571.12;22.12
1572.12;22.12
1573.13;22.12
1574.14;22.12
1575.15;22.12
1576.16;22.06
1577.16;22.12
1578.17;22.12
1579.18;22.12
1580.19;22.12
1581.19;22.12
1582.2;22.19
1583.2;22.19
1584.21;22.12
1585.22;22.12
1586.23;22.12
1587.23;22.12
1588.24;22.12
1589.25;22.12
1590.26;22.12
1591.27;22.12
1592.27;22.12
1593.28;22.12
1594.29;22.12
1595.3;22.12
1596.31;22.12
1597.31;22.12
1598.32;22.12
1599.33;22.12
1600.34;22.12
1601.34;22.12
1602.35;22.12
1603.36;22.12
1604.37;22.12
1605.37;22.06
1606.38;22.12
1607.39;22.12
1608.4;22.06
1609.4;22.12
1610.41;22.06
1611.42;22.06
1612.42;22.12
1613.43;22.06
1614.44;22.12
1615.45;22.06
1616.45;22.12
1617.46;22.06
1618.47;22.06
1619.48;22.12
1620.48;22.12
1621.49;22.12
1622.5;22.12
1623.51;22.06
1624.52;22.06
1625.52;22.06
1626.53;22.12
1627.54;22.12
1628.55;22.06
1629.55;22.06
1630.56;22.06
1631.57;22.12
1632.58;22.12
1633.58;22.12
1634.59;22.06
1635.6;22.06
1636.6;22.06
1637.61;22.12
1638.62;22.06
1639.63;22.06
1640.63;22.12
1641.64;22.06
1642.65;22.06
1643.66;22.06
1644.66;22.06
1645.67;22.12
1646.68;22.12
1647.69;22.06
1648.7;22.12
1649.7;22.06
1650.71;22.12
1651.72;22.06
1652.73;22.06
1653.73;22.06
1654.74;22.06
1655.75;22.06
1656.76;22.06
1657.77;22.06
1658.77;22.06
1659.78;22.06
1660.78;22.06
1661.79;22.06
1662.8;22.06
1663.81;22.06
1664.81;22.06
1665.82;22.06
1666.83;22.06
1667.84;22.06
1668.85;22.06
1669.85;22.06
1670.86;22.12
1671.87;22.06
1672.88;22.06
1673.88;22.06
1674.89;22.12
1675.9;22.06
